1, Hà Giang, 2022-11-20, 08:24, 21, Nhiều mây, 21, 27, 0.98, 10.0, 0.63, 21, 0.0, Khá
2, Cao Bằng, 2022-11-20, 08:24, 20, Nhiều mây, 20, 29, 0.95, 10.0, 0.6, 20, 0.06, Kém
3, Bắc Kạn, 2022-11-20, 08:24, 21, Nhiều mây, 20, 29, 0.97, 10.0, 0.76, 20, 0.08, Kém
4, Tuyên Quang, 2022-11-20, 08:24, 22, Nhiều mây, 20, 29, 0.96, 10.0, 0.82, 22, 0.33, Khá
5, Thái Nguyên, 2022-11-20, 08:24, 23, Nhiều mây, 21, 30, 0.84, 10.0, 1.37, 20, 0.0, Kém
6, Lạng Sơn, 2022-11-20, 08:24, 21, Nhiều mây, 19, 28, 0.85, 10.0, 1.7, 18, 0.51, Kém
7, Quảng Ninh, 2022-11-20, 08:24, 24, Nhiều mây, 21, 28, 0.79, 10.0, 1.04, 20, 1.09, Kém
8, Bắc Giang, 2022-11-20, 08:24, 23, Nhiều mây, 22, 30, 0.73, 10.0, 3.09, 18, 0.0, Kém
9, Phú Thọ, 2022-11-20, 08:24, 24, Nhiều mây, 21, 30, 0.82, 10.0, 1.87, 21, 0.69, Trung bình
10, Lào Cai, 2022-11-20, 08:24, 23, Nhiều mây, 22, 28, 0.97, 10.0, 0.49, 22, 0.0, Tốt
11, Điện Biên, 2022-11-20, 08:24, 21, Nhiều mây, 18, 31, 0.97, 10.0, 0.96, 21, 0.64, Tốt
12, Lai Châu, 2022-11-20, 08:24, 22, Mây cụm, 19, 29, 0.92, 10.0, 0.39, 21, 0.54, Tốt
13, Sơn La, 2022-11-20, 08:24, 21, Nhiều mây, 17, 27, 0.89, 10.0, 1.3, 19, 0.0, Khá
14, Yên Bái, 2022-11-20, 08:24, 23, Nhiều mây, 21, 29, 0.9, 10.0, 0.85, 22, 0.0, Khá
15, Hoà Bình, 2022-11-20, 08:24, 24, Nhiều mây, 21, 29, 0.83, 10.0, 0.73, 21, 0.0, Kém
16, Hà Nội, 2022-11-20, 08:24, 23, Bầu trời quang đãng, 23, 30, 0.83, 10.0, 3.6, 20, 0.0, Kém
17, Vĩnh Phúc, 2022-11-20, 08:24, 23, Nhiều mây, 22, 30, 0.8, 10.0, 1.87, 19, 0.0, Kém
