1,Hà Nội,2022-11-20,11:04,26,Bầu trời quang đãng,22,30,0.73,10.0,11.12,20,6.07,Rất kém
2,Hà Giang,2022-11-20,11:04,23,Mây đen u ám,20,27,0.94,10.0,4.64,22,4.38,Trung bình
3,Cao Bằng,2022-11-20,11:04,21,Mây đen u ám,19,29,0.9,10.0,1.69,19,0.68,Kém
4,Bắc Kạn,2022-11-20,11:04,24,Mây đen u ám,20,29,0.82,10.0,2.92,21,0.0,Kém
5,Tuyên Quang,2022-11-20,11:04,25,Mây đen u ám,20,29,0.87,8.28,2.66,23,4.91,Khá
6,Lào Cai,2022-11-20,11:04,25,Mây đen u ám,22,28,0.82,10.0,3.64,22,0.0,Tốt
7,Điện Biên,2022-11-20,11:04,26,Mây đen u ám,18,31,0.71,10.0,3.56,20,5.72,Khá
8,Lai Châu,2022-11-20,11:04,27,Mây đen u ám,19,29,0.73,10.0,4.79,22,0.0,Tốt
9,Sơn La,2022-11-20,11:04,26,Mây đen u ám,17,27,0.63,10.0,6.23,18,0.0,Trung bình
10,Yên Bái,2022-11-20,11:04,27,Mây đen u ám,21,28,0.78,10.0,6.7,22,0.0,Kém
11,Hoà Bình,2022-11-20,11:04,28,Mây đen u ám,21,29,0.69,10.0,3.56,22,5.64,Kém
12,Thái Nguyên,2022-11-20,11:04,26,Mây đen u ám,21,29,0.63,10.0,2.74,17,0.0,Kém
13,Lạng Sơn,2022-11-20,11:04,26,Mây đen u ám,19,28,0.67,10.0,5.33,19,0.0,Kém
14,Quảng Ninh,2022-11-20,11:04,28,Mây đen u ám,21,28,0.64,10.0,7.06,20,0.0,Rất kém
15,Bắc Giang,2022-11-20,11:04,26,Mây đen u ám,22,30,0.59,10.0,7.27,17,6.26,Rất kém
16,Phú Thọ,2022-11-20,11:04,27,Mây đen u ám,21,29,0.68,10.0,8.35,21,5.85,Kém
17,Vĩnh Phúc,2022-11-20,11:04,26,Mây đen u ám,22,29,0.65,10.0,6.66,18,6.07,Rất kém
18,Bắc Ninh,2022-11-20,11:04,26,Mây đen u ám,22,30,0.59,10.0,7.56,16,6.26,Rất kém
19,Hải Dương,2022-11-20,11:04,29,Mây cụm,22,30,0.54,10.0,6.48,18,0.0,Rất kém
20,Hải Phòng,2022-11-20,11:04,29,Mây thưa,22,29,0.65,10.0,14.83,21,0.0,Rất kém
21,Hưng Yên,2022-11-20,11:04,29,Mây cụm,22,30,0.56,10.0,9.25,20,5.3,Rất kém
22,Thái Bình,2022-11-20,11:04,28,Mây cụm,24,29,0.61,10.0,17.03,20,0.0,Rất kém
23,Hà Nam,2022-11-20,11:04,29,Mây cụm,22,30,0.57,10.0,9.11,20,0.0,Rất kém
24,Nam Định,2022-11-20,11:04,29,Mây cụm,23,29,0.59,10.0,14.0,20,0.0,Rất kém
25,Ninh Bình,2022-11-20,11:04,28,Mây cụm,23,29,0.62,10.0,14.58,20,5.4,Rất kém
26,Thanh Hóa,2022-11-20,11:04,28,Mây cụm,22,28,0.66,10.0,16.45,21,0.0,Rất kém
27,Nghệ An,2022-11-20,11:04,27,Mây đen u ám,23,27,0.76,10.0,16.49,22,4.78,Rất kém
28,Hà Tĩnh,2022-11-20,11:04,25,Mây đen u ám,23,26,0.86,10.0,13.82,22,0.0,Rất kém
29,Quảng Bình,2022-11-20,11:04,27,Mây đen u ám,24,27,0.78,10.0,11.27,22,7.01,Kém
30,Quảng Trị,2022-11-20,11:04,26,Mây đen u ám,23,26,0.86,5.55,15.3,24,7.66,Khá
31,Thừa Thiên Huế,2022-11-20,11:04,28,Mây rải rác,23,28,0.83,10.0,27.79,24,5.81,Kém
32,Đà Nẵng,2022-11-20,11:04,29,Mây rải rác,24,29,0.74,10.0,14.83,24,0.0,Kém
33,Quảng Nam,2022-11-20,11:04,24,Mây đen u ám,22,27,0.9,6.34,9.36,23,1.89,Khá
34,Quảng Ngãi,2022-11-20,11:04,24,Mây đen u ám,22,27,0.93,10.0,2.92,23,0.0,Khá
35,Bình Định,2022-11-20,11:04,25,Mưa nhẹ,23,26,0.85,10.0,25.27,23,0.0,Tốt
36,Phú Yên,2022-11-20,11:04,25,Mưa vừa,23,27,0.92,10.0,13.32,23,0.0,Tốt
37,Khánh Hòa,2022-11-20,11:04,24,Mưa vừa,23,27,0.95,8.62,13.68,24,0.46,Tốt
38,Ninh Thuận,2022-11-20,11:04,22,Mưa vừa,22,27,0.99,0.36,9.04,22,0.42,Tốt
39,Bình Thuận,2022-11-20,11:04,24,Mưa nhẹ,24,27,0.88,10.0,8.78,22,0.0,Tốt
40,Kon Tum,2022-11-20,11:04,22,Mưa nhẹ,19,27,0.93,10.0,5.0,21,0.0,Tốt
41,Gia Lai,2022-11-20,11:04,24,Mây đen u ám,19,29,0.78,10.0,13.32,20,1.27,Tốt
42,Đắk Lắk,2022-11-20,11:04,22,Mưa nhẹ,20,27,0.86,10.0,10.8,19,0.0,Tốt
43,Đắk Nông,2022-11-20,11:04,22,Mưa nhẹ,20,27,0.86,10.0,10.8,19,0.0,Tốt
44,Lâm Đồng,2022-11-20,11:04,19,Mưa vừa,19,23,0.99,4.47,2.12,19,0.92,Tốt
45,Bình Phước,2022-11-20,11:04,23,Mưa cường độ nặng,21,26,0.93,8.06,9.0,22,0.99,Tốt
46,Tây Ninh,2022-11-20,11:04,24,Mưa vừa,22,27,0.89,10.0,10.62,22,0.0,Tốt
47,Bình Dương,2022-11-20,11:04,23,Mưa vừa,22,27,0.95,5.92,8.82,22,3.05,Tốt
48,Đồng Nai,2022-11-20,11:04,26,Mưa nhẹ,22,25,0.94,10.0,10.84,24,0.0,Tốt
49,Bà Rịa - Vũng Tàu,2022-11-20,11:04,23,Mưa vừa,22,27,0.92,10.0,8.68,22,0.0,Tốt
50,Hồ Chí Minh,2022-11-20,11:04,26,Mưa vừa,22,26,0.94,8.0,7.42,25,0.0,Tốt
51,Long An,2022-11-20,11:04,23,Mưa vừa,22,25,0.97,4.96,11.48,22,0.0,Tốt
52,Tiền Giang,2022-11-20,11:04,22,Mưa vừa,22,26,0.98,3.78,8.82,22,0.0,Tốt
53,Bến Tre,2022-11-20,11:04,22,Mưa vừa,22,26,0.98,10.0,8.78,22,1.58,Tốt
54,Trà Vinh,2022-11-20,11:04,23,Mưa vừa,22,27,0.95,10.0,12.96,22,0.0,Tốt
55,Vĩnh Long,2022-11-20,11:04,25,Mưa nhẹ,22,27,0.93,10.0,9.4,22,0.0,Tốt
56,Đồng Tháp,2022-11-20,11:04,25,Mưa nhẹ,22,26,0.8,10.0,15.16,21,3.32,Tốt
57,An Giang,2022-11-20,11:04,25,Mưa nhẹ,23,25,0.73,10.0,22.75,20,6.6,Tốt
58,Kiên Giang,2022-11-20,11:04,26,Mưa cường độ nặng,23,26,0.82,10.0,17.17,22,0.0,Khá
59,Cần Thơ,2022-11-20,11:04,25,Mưa cường độ nặng,22,28,0.91,10.0,12.46,23,0.0,Khá
60,Hậu Giang,2022-11-20,11:04,25,Mưa vừa,22,27,0.84,10.0,16.56,22,0.0,Tốt
61,Sóc Trăng,2022-11-20,11:04,23,Mưa cường độ nặng,22,27,0.95,10.0,11.88,22,8.4,Khá
62,Bạc Liêu,2022-11-20,11:04,24,Mưa vừa,23,27,0.9,10.0,11.92,22,3.4,Khá
63,Cà Mau,2022-11-20,11:04,27,Mưa vừa,22,28,0.75,10.0,13.54,22,0.0,Tốt
