1,Hà Nội,2022-11-20,20:13,25,Mây thưa,22,31,0.78,10.0,3.71,21,0.0,Rất kém
2,Hà Giang,2022-11-20,20:13,21,Mây đen u ám,21,30,0.98,10.0,2.34,21,0.0,Kém
3,Cao Bằng,2022-11-20,20:13,20,Mây đen u ám,19,29,0.95,10.0,2.63,19,0.0,Kém
4,Bắc Kạn,2022-11-20,20:13,22,Mây đen u ám,19,30,0.91,10.0,2.38,20,0.0,Kém
5,Tuyên Quang,2022-11-20,20:13,23,Mây đen u ám,20,31,0.93,10.0,2.02,21,0.0,Kém
6,Lào Cai,2022-11-20,20:13,23,Mây đen u ám,22,30,0.95,10.0,2.74,22,0.0,Khá
7,Điện Biên,2022-11-20,20:13,22,Mây đen u ám,18,32,0.88,10.0,4.0,20,0.0,Khá
8,Lai Châu,2022-11-20,20:13,22,Mây cụm,20,31,0.93,10.0,3.06,21,0.0,Tốt
9,Sơn La,2022-11-20,20:13,20,Mây rải rác,17,28,0.9,10.0,3.78,18,0.0,Khá
10,Yên Bái,2022-11-20,20:13,24,Mây cụm,22,29,0.84,10.0,2.81,22,0.0,Rất kém
11,Hoà Bình,2022-11-20,20:13,24,Mây cụm,21,30,0.84,10.0,7.02,21,0.0,Rất kém
12,Thái Nguyên,2022-11-20,20:13,25,Mây cụm,21,31,0.76,10.0,5.29,20,0.0,Rất kém
13,Lạng Sơn,2022-11-20,20:13,21,Bầu trời quang đãng,19,28,0.86,10.0,0.68,19,0.0,Rất kém
14,Quảng Ninh,2022-11-20,20:13,22,Mây thưa,21,27,0.86,10.0,2.3,19,0.0,Rất kém
15,Bắc Giang,2022-11-20,20:13,25,Mây rải rác,21,31,0.71,10.0,11.81,19,0.0,Rất kém
16,Phú Thọ,2022-11-20,20:13,24,Mây cụm,21,31,0.77,10.0,4.64,20,0.0,Rất kém
17,Vĩnh Phúc,2022-11-20,20:13,26,Mây cụm,22,31,0.7,10.0,9.61,19,0.0,Rất kém
18,Bắc Ninh,2022-11-20,20:13,25,Mây cụm,22,32,0.69,10.0,13.75,19,0.0,Rất kém
19,Hải Dương,2022-11-20,20:13,26,Mây rải rác,22,32,0.77,10.0,8.5,22,0.0,Rất kém
20,Hải Phòng,2022-11-20,20:13,26,Bầu trời quang đãng,22,30,0.69,10.0,5.54,20,0.0,Rất kém
21,Hưng Yên,2022-11-20,20:13,24,Mây đen u ám,22,31,0.79,10.0,6.91,20,0.0,Rất kém
22,Thái Bình,2022-11-20,20:13,25,Mây đen u ám,23,30,0.78,10.0,8.17,21,0.0,Rất kém
23,Hà Nam,2022-11-20,20:13,24,Mây đen u ám,22,31,0.8,10.0,7.31,20,0.0,Rất kém
24,Nam Định,2022-11-20,20:13,25,Mây đen u ám,23,31,0.8,10.0,6.34,21,0.0,Rất kém
25,Ninh Bình,2022-11-20,20:13,24,Mây đen u ám,22,31,0.83,10.0,4.79,21,0.0,Rất kém
26,Thanh Hóa,2022-11-20,20:13,23,Mây rải rác,22,29,0.87,10.0,5.08,22,0.0,Rất kém
27,Nghệ An,2022-11-20,20:13,25,Mây đen u ám,23,27,0.83,10.0,7.63,21,0.0,Rất kém
28,Hà Tĩnh,2022-11-20,20:13,24,Mây đen u ám,23,26,0.89,10.0,7.67,22,0.0,Rất kém
29,Quảng Bình,2022-11-20,20:13,24,Mây đen u ám,24,26,0.88,10.0,2.99,22,0.0,Rất kém
30,Quảng Trị,2022-11-20,20:13,23,Mây đen u ám,22,28,0.93,10.0,3.28,22,0.0,Trung bình
31,Thừa Thiên Huế,2022-11-20,20:13,27,Mây cụm,22,27,0.83,10.0,16.67,23,0.0,Khá
32,Đà Nẵng,2022-11-20,20:13,27,Mây cụm,24,27,0.78,10.0,16.67,23,0.0,Trung bình
33,Quảng Nam,2022-11-20,20:13,24,Mây đen u ám,23,27,0.91,10.0,3.35,22,0.0,Khá
34,Quảng Ngãi,2022-11-20,20:13,23,Mưa vừa,23,28,0.94,10.0,6.12,22,0.0,Khá
35,Bình Định,2022-11-20,20:13,23,Mưa vừa,23,27,0.97,2.54,19.55,23,0.0,Tốt
36,Phú Yên,2022-11-20,20:13,23,Mưa nhẹ,23,27,0.98,4.58,3.13,23,0.0,Tốt
37,Khánh Hòa,2022-11-20,20:13,24,Mưa nhẹ,24,26,0.94,10.0,9.04,23,0.0,Tốt
38,Ninh Thuận,2022-11-20,20:13,24,Mưa vừa,23,28,0.93,10.0,8.39,23,0.0,Tốt
39,Bình Thuận,2022-11-20,20:13,25,Mưa cường độ nặng,24,29,0.88,10.0,8.21,22,0.0,Tốt
40,Kon Tum,2022-11-20,20:13,20,Mưa vừa,19,29,0.97,10.0,4.07,19,0.0,Tốt
41,Gia Lai,2022-11-20,20:13,20,Mây đen u ám,19,28,0.98,10.0,3.96,19,0.0,Tốt
42,Đắk Lắk,2022-11-20,20:13,20,Mưa nhẹ,19,27,0.98,10.0,6.7,19,0.0,Tốt
43,Đắk Nông,2022-11-20,20:13,20,Mưa nhẹ,19,27,0.98,10.0,6.7,19,0.0,Tốt
44,Lâm Đồng,2022-11-20,20:13,19,Mây đen u ám,18,24,0.98,10.0,5.22,19,0.0,Tốt
45,Bình Phước,2022-11-20,20:13,23,Mưa nhẹ,22,28,0.95,10.0,6.12,22,0.0,Tốt
46,Tây Ninh,2022-11-20,20:13,23,Mưa cường độ nặng,22,29,0.95,10.0,12.67,22,0.0,Tốt
47,Bình Dương,2022-11-20,20:13,23,Mây đen u ám,22,28,0.95,10.0,11.45,22,0.0,Tốt
48,Đồng Nai,2022-11-20,20:13,26,Mây đen u ám,23,28,0.96,10.0,7.85,25,0.0,Khá
49,Bà Rịa - Vũng Tàu,2022-11-20,20:13,23,Mây đen u ám,22,28,0.95,10.0,6.23,22,0.0,Khá
50,Hồ Chí Minh,2022-11-20,20:13,26,Mây cụm,23,27,1.0,10.0,5.54,26,0.0,Tốt
51,Long An,2022-11-20,20:13,24,Mưa nhẹ,22,27,0.96,10.0,9.29,23,0.0,Tốt
52,Tiền Giang,2022-11-20,20:13,23,Mây đen u ám,22,28,0.98,10.0,7.24,23,0.0,Tốt
53,Bến Tre,2022-11-20,20:13,23,Mây đen u ám,22,29,0.97,10.0,8.03,22,0.0,Kém
54,Trà Vinh,2022-11-20,20:13,23,Mưa vừa,23,29,0.97,10.0,12.13,23,0.0,Khá
55,Vĩnh Long,2022-11-20,20:13,25,Mưa vừa,23,28,0.96,10.0,8.5,24,0.0,Khá
56,Đồng Tháp,2022-11-20,20:13,25,Mưa nhẹ,23,27,0.96,10.0,13.07,24,0.0,Khá
57,An Giang,2022-11-20,20:13,24,Mưa nhẹ,23,27,0.92,10.0,14.62,24,0.0,Khá
58,Kiên Giang,2022-11-20,20:13,24,Mưa nhẹ,23,27,0.94,10.0,14.29,23,0.0,Tốt
59,Cần Thơ,2022-11-20,20:13,25,Mây đen u ám,23,26,0.97,10.0,9.25,23,0.0,Khá
60,Hậu Giang,2022-11-20,20:13,25,Mưa nhẹ,23,27,0.97,10.0,11.56,24,0.0,Khá
61,Sóc Trăng,2022-11-20,20:13,23,Mưa vừa,23,28,0.97,10.0,10.58,22,0.0,Khá
62,Bạc Liêu,2022-11-20,20:13,23,Mưa vừa,23,26,0.96,10.0,15.05,23,0.0,Khá
63,Cà Mau,2022-11-20,20:13,23,Mưa vừa,23,28,0.97,10.0,8.68,23,0.0,Khá
