1,Hà Nội,2022-11-19,16:44,29,Mây rải rác,22,30,0.65,10.0,11.12,22,0.0,Trung bình
2,Hà Giang,2022-11-19,16:44,23,Mây cụm,21,27,0.9,10.0,4.03,23,0.66,Trung bình
3,Cao Bằng,2022-11-19,16:44,23,Mây đen u ám,19,29,0.92,10.0,4.18,21,0.0,Khá
4,Bắc Kạn,2022-11-19,16:44,24,Mây đen u ám,19,28,0.95,9.7,4.25,23,0.6,Khá
5,Tuyên Quang,2022-11-19,16:44,23,Mây đen u ám,20,29,0.95,8.96,2.2,22,0.13,Khá
6,Lào Cai,2022-11-19,16:44,25,Mây cụm,22,28,0.81,10.0,5.11,23,0.0,Khá
7,Điện Biên,2022-11-19,16:44,25,Mây rải rác,18,31,0.61,10.0,3.1,20,1.13,Tốt
8,Lai Châu,2022-11-19,16:44,25,Mây rải rác,19,29,0.7,10.0,3.92,22,0.0,Tốt
9,Sơn La,2022-11-19,16:44,23,Mây cụm,17,28,0.78,10.0,2.27,21,0.0,Tốt
10,Yên Bái,2022-11-19,16:44,25,Mây đen u ám,21,29,0.89,10.0,1.55,23,0.15,Khá
11,Hoà Bình,2022-11-19,16:44,27,Mây đen u ám,21,29,0.81,10.0,7.38,23,0.86,Rất kém
12,Thái Nguyên,2022-11-19,16:44,29,Mây đen u ám,21,30,0.69,10.0,3.64,23,0.0,Khá
13,Lạng Sơn,2022-11-19,16:44,25,Mây đen u ám,18,30,0.78,10.0,5.69,21,0.44,Kém
14,Quảng Ninh,2022-11-19,16:44,24,Mây đen u ám,20,29,0.65,10.0,8.75,19,0.0,Kém
15,Bắc Giang,2022-11-19,16:44,29,Mây đen u ám,21,30,0.63,10.0,15.59,21,0.0,Trung bình
16,Phú Thọ,2022-11-19,16:44,26,Mây đen u ám,21,29,0.73,10.0,4.68,22,0.0,Trung bình
17,Vĩnh Phúc,2022-11-19,16:44,29,Mây đen u ám,22,30,0.7,10.0,9.97,23,0.0,Kém
18,Bắc Ninh,2022-11-19,16:44,29,Mây đen u ám,22,30,0.57,10.0,20.48,20,0.0,Kém
19,Hải Dương,2022-11-19,16:44,27,Mây đen u ám,22,31,0.63,10.0,17.35,19,0.0,Kém
20,Hải Phòng,2022-11-19,16:44,27,Mây thưa,22,30,0.78,10.0,14.83,23,0.51,Kém
21,Hưng Yên,2022-11-19,16:44,27,Mây đen u ám,22,30,0.6,10.0,17.57,20,0.0,Kém
22,Thái Bình,2022-11-19,16:44,26,Mây đen u ám,24,29,0.7,10.0,21.71,21,0.72,Kém
23,Hà Nam,2022-11-19,16:44,27,Mây đen u ám,22,30,0.67,10.0,13.28,20,0.05,Kém
24,Nam Định,2022-11-19,16:44,26,Mây đen u ám,23,30,0.72,10.0,15.55,21,0.11,Kém
25,Ninh Bình,2022-11-19,16:44,26,Mây đen u ám,23,30,0.68,10.0,16.52,21,0.0,Kém
26,Thanh Hóa,2022-11-19,16:44,27,Mây đen u ám,22,28,0.74,10.0,14.72,22,0.5,Kém
27,Nghệ An,2022-11-19,16:44,26,Mây đen u ám,23,27,0.78,10.0,17.82,22,0.84,Trung bình
28,Hà Tĩnh,2022-11-19,16:44,25,Mây đen u ám,23,27,0.81,10.0,13.28,23,0.0,Trung bình
29,Quảng Bình,2022-11-19,16:44,26,Mây đen u ám,24,27,0.76,10.0,7.13,22,0.0,Kém
30,Quảng Trị,2022-11-19,16:44,24,Mây cụm,23,26,0.79,10.0,12.89,22,0.95,Khá
31,Thừa Thiên Huế,2022-11-19,16:44,26,Mây cụm,22,26,0.94,8.0,9.25,25,0.0,Khá
32,Đà Nẵng,2022-11-19,16:44,26,Mưa nhẹ,24,26,0.94,8.0,7.42,25,0.0,Trung bình
33,Quảng Nam,2022-11-19,16:44,24,Mây đen u ám,23,25,0.93,10.0,3.06,22,0.0,Khá
34,Quảng Ngãi,2022-11-19,16:44,24,Mây đen u ám,23,26,0.92,10.0,9.04,22,0.21,Tốt
35,Bình Định,2022-11-19,16:44,24,Mây đen u ám,23,27,0.91,10.0,15.95,23,0.04,Tốt
36,Phú Yên,2022-11-19,16:44,24,Mây đen u ám,23,26,0.94,10.0,16.52,23,0.16,Tốt
37,Khánh Hòa,2022-11-19,16:44,25,Mưa cường độ nặng,22,27,0.92,5.57,12.67,24,0.0,Tốt
38,Ninh Thuận,2022-11-19,16:44,23,Mưa cường độ nặng,22,28,0.97,6.1,10.73,23,0.09,Tốt
39,Bình Thuận,2022-11-19,16:44,23,Mưa cường độ nặng,23,29,0.95,10.0,7.52,22,0.11,Tốt
40,Kon Tum,2022-11-19,16:44,22,Mây đen u ám,19,28,0.88,10.0,4.93,19,0.03,Tốt
41,Gia Lai,2022-11-19,16:44,20,Mây đen u ám,19,26,0.97,10.0,3.82,20,0.0,Tốt
42,Đắk Lắk,2022-11-19,16:44,20,Mưa nhẹ,19,24,0.95,10.0,7.88,20,0.13,Tốt
43,Đắk Nông,2022-11-19,16:44,20,Mưa nhẹ,19,24,0.95,10.0,7.88,20,0.13,Tốt
44,Lâm Đồng,2022-11-19,16:44,19,Mưa vừa,17,25,0.99,6.87,4.18,19,0.18,Tốt
45,Bình Phước,2022-11-19,16:44,23,Mưa nhẹ,21,29,0.93,10.0,9.65,22,0.37,Tốt
46,Tây Ninh,2022-11-19,16:44,25,Mưa nhẹ,22,29,0.76,10.0,22.68,21,0.02,Tốt
47,Bình Dương,2022-11-19,16:44,25,Mưa vừa,22,29,0.82,10.0,15.55,22,0.48,Tốt
48,Đồng Nai,2022-11-19,16:44,27,Mưa vừa,22,29,0.89,10.0,14.22,25,0.0,Tốt
49,Bà Rịa - Vũng Tàu,2022-11-19,16:44,24,Mưa vừa,22,29,0.93,10.0,8.75,23,0.0,Tốt
50,Hồ Chí Minh,2022-11-19,16:44,27,Mưa cường độ nặng,22,29,0.89,10.0,7.42,25,0.0,Tốt
51,Long An,2022-11-19,16:44,25,Mưa vừa,22,29,0.85,10.0,9.58,22,0.0,Tốt
52,Tiền Giang,2022-11-19,16:44,24,Mưa nhẹ,22,29,0.89,10.0,6.66,23,0.0,Kém
53,Bến Tre,2022-11-19,16:44,24,Mây đen u ám,22,29,0.93,10.0,6.37,23,0.03,Kém
54,Trà Vinh,2022-11-19,16:44,25,Mưa vừa,22,28,0.88,10.0,9.22,22,0.0,Rất kém
55,Vĩnh Long,2022-11-19,16:44,27,Mưa cường độ nặng,22,29,0.84,10.0,10.94,24,0.2,Kém
56,Đồng Tháp,2022-11-19,16:44,27,Mưa vừa,22,29,0.8,10.0,11.99,23,0.36,Khá
57,An Giang,2022-11-19,16:44,27,Mưa vừa,22,28,0.8,10.0,12.02,23,0.04,Khá
58,Kiên Giang,2022-11-19,16:44,26,Mây đen u ám,22,28,0.85,10.0,13.18,23,0.73,Khá
59,Cần Thơ,2022-11-19,16:44,27,Mây đen u ám,22,28,0.88,10.0,7.88,25,0.03,Kém
60,Hậu Giang,2022-11-19,16:44,27,Mưa nhẹ,22,28,0.9,10.0,9.43,25,0.0,Kém
61,Sóc Trăng,2022-11-19,16:44,25,Mưa vừa,22,28,0.9,10.0,7.78,23,0.0,Kém
62,Bạc Liêu,2022-11-19,16:44,26,Mưa nhẹ,22,28,0.88,10.0,11.16,24,0.27,Rất kém
63,Cà Mau,2022-11-19,16:44,26,Mây đen u ám,22,29,0.89,10.0,6.7,24,0.0,Trung bình
