1,Hà Nội,2022-11-19,20:03,27,Mây cụm,23,30,0.74,10.0,9.25,22,0.0,Kém
2,Hà Giang,2022-11-19,20:03,21,Mây cụm,21,26,0.98,10.0,0.22,21,0.0,Khá
3,Cao Bằng,2022-11-19,20:03,21,Mây đen u ám,19,28,0.94,10.0,4.28,20,0.0,Khá
4,Bắc Kạn,2022-11-19,20:03,22,Mây đen u ám,19,29,0.98,10.0,4.75,22,0.0,Khá
5,Tuyên Quang,2022-11-19,20:03,22,Mây cụm,20,29,0.97,10.0,3.6,21,0.0,Khá
6,Lào Cai,2022-11-19,20:03,23,Mây cụm,22,28,0.98,10.0,2.34,22,0.0,Tốt
7,Điện Biên,2022-11-19,20:03,21,Mây đen u ám,18,31,0.96,10.0,3.53,20,0.0,Tốt
8,Lai Châu,2022-11-19,20:03,22,Bầu trời quang đãng,19,30,0.95,10.0,3.82,21,0.0,Tốt
9,Sơn La,2022-11-19,20:03,20,Mây đen u ám,17,28,0.96,10.0,5.51,20,0.0,Tốt
10,Yên Bái,2022-11-19,20:03,23,Mây đen u ám,21,29,0.91,10.0,0.79,22,0.0,Khá
11,Hoà Bình,2022-11-19,20:03,24,Mây đen u ám,21,29,0.88,10.0,6.59,22,0.0,Rất kém
12,Thái Nguyên,2022-11-19,20:03,27,Mây đen u ám,21,30,0.83,10.0,3.6,24,0.0,Trung bình
13,Lạng Sơn,2022-11-19,20:03,21,Mây đen u ám,19,29,0.93,10.0,7.31,20,0.0,Kém
14,Quảng Ninh,2022-11-19,20:03,23,Mây đen u ám,21,29,0.82,10.0,2.2,19,0.0,Kém
15,Bắc Giang,2022-11-19,20:03,27,Mây đen u ám,22,31,0.66,10.0,8.86,20,0.0,Kém
16,Phú Thọ,2022-11-19,20:03,25,Mây đen u ám,21,30,0.82,10.0,1.91,22,0.0,Khá
17,Vĩnh Phúc,2022-11-19,20:03,27,Mây đen u ám,22,30,0.73,10.0,8.96,22,0.0,Trung bình
18,Bắc Ninh,2022-11-19,20:03,27,Mây đen u ám,22,31,0.66,10.0,11.02,20,0.0,Kém
19,Hải Dương,2022-11-19,20:03,26,Mây đen u ám,22,31,0.66,10.0,12.42,19,0.0,Kém
20,Hải Phòng,2022-11-19,20:03,26,Bầu trời quang đãng,22,30,0.73,10.0,11.12,21,0.0,Kém
21,Hưng Yên,2022-11-19,20:03,25,Mây đen u ám,23,30,0.76,10.0,6.01,20,0.0,Kém
22,Thái Bình,2022-11-19,20:03,25,Mây đen u ám,24,29,0.77,10.0,7.63,21,0.0,Rất kém
23,Hà Nam,2022-11-19,20:03,25,Mây đen u ám,23,30,0.78,10.0,5.72,21,0.0,Kém
24,Nam Định,2022-11-19,20:03,25,Mây đen u ám,23,30,0.78,10.0,5.54,21,0.0,Kém
25,Ninh Bình,2022-11-19,20:03,25,Mây đen u ám,23,30,0.79,10.0,7.38,21,0.0,Kém
26,Thanh Hóa,2022-11-19,20:03,24,Mây đen u ám,22,29,0.85,10.0,4.1,22,0.0,Kém
27,Nghệ An,2022-11-19,20:03,25,Mây đen u ám,22,28,0.86,10.0,7.78,22,0.0,Kém
28,Hà Tĩnh,2022-11-19,20:03,24,Mây đen u ám,23,27,0.9,10.0,7.63,22,0.0,Khá
29,Quảng Bình,2022-11-19,20:03,25,Mây đen u ám,23,27,0.88,10.0,8.03,22,0.0,Trung bình
30,Quảng Trị,2022-11-19,20:03,23,Mây đen u ám,23,27,0.92,10.0,3.56,22,0.0,Khá
31,Thừa Thiên Huế,2022-11-19,20:03,27,Mây cụm,22,27,0.89,10.0,18.5,25,0.0,Khá
32,Đà Nẵng,2022-11-19,20:03,27,Mây rải rác,24,27,0.83,10.0,9.25,24,0.0,Trung bình
33,Quảng Nam,2022-11-19,20:03,24,Mây đen u ám,23,24,0.92,10.0,5.69,22,0.0,Khá
34,Quảng Ngãi,2022-11-19,20:03,24,Mây đen u ám,23,25,0.91,10.0,8.06,22,0.0,Khá
35,Bình Định,2022-11-19,20:03,24,Mưa vừa,23,27,0.88,6.2,19.44,22,0.0,Tốt
36,Phú Yên,2022-11-19,20:03,24,Mây đen u ám,23,27,0.93,7.85,15.62,22,0.0,Tốt
37,Khánh Hòa,2022-11-19,20:03,25,Mây đen u ám,22,28,0.93,5.43,22.43,24,0.0,Tốt
38,Ninh Thuận,2022-11-19,20:03,23,Mưa vừa,22,28,0.96,9.2,17.5,22,0.0,Tốt
39,Bình Thuận,2022-11-19,20:03,23,Mưa nhẹ,23,27,0.91,10.0,5.51,22,0.0,Tốt
40,Kon Tum,2022-11-19,20:03,21,Mây đen u ám,19,25,0.88,10.0,5.47,19,0.0,Tốt
41,Gia Lai,2022-11-19,20:03,20,Mưa nhẹ,19,27,0.95,10.0,5.26,19,0.0,Tốt
42,Đắk Lắk,2022-11-19,20:03,20,Mưa vừa,19,26,0.96,10.0,9.58,19,0.0,Tốt
43,Đắk Nông,2022-11-19,20:03,20,Mưa vừa,19,26,0.96,10.0,9.58,19,0.0,Tốt
44,Lâm Đồng,2022-11-19,20:03,19,Mưa cường độ nặng,17,23,0.97,10.0,12.53,18,0.0,Tốt
45,Bình Phước,2022-11-19,20:03,22,Mưa vừa,21,29,0.93,10.0,14.0,21,0.0,Tốt
46,Tây Ninh,2022-11-19,20:03,24,Mưa cường độ nặng,22,28,0.82,10.0,17.71,21,0.0,Tốt
47,Bình Dương,2022-11-19,20:03,24,Mưa cường độ nặng,22,29,0.87,10.0,17.53,21,0.0,Tốt
48,Đồng Nai,2022-11-19,20:03,26,Mưa cường độ nặng,22,29,0.92,10.0,13.72,25,0.0,Khá
49,Bà Rịa - Vũng Tàu,2022-11-19,20:03,22,Mưa vừa,22,29,0.95,10.0,6.01,21,0.0,Khá
50,Hồ Chí Minh,2022-11-19,20:03,26,Mưa cường độ nặng,22,28,0.94,10.0,7.42,25,0.0,Tốt
51,Long An,2022-11-19,20:03,24,Mưa vừa,22,27,0.87,10.0,13.03,22,0.0,Khá
52,Tiền Giang,2022-11-19,20:03,24,Mưa cường độ nặng,22,28,0.9,10.0,9.68,22,0.0,Kém
53,Bến Tre,2022-11-19,20:03,23,Mưa vừa,22,29,0.93,10.0,8.03,22,0.0,Rất kém
54,Trà Vinh,2022-11-19,20:03,24,Mưa nhẹ,22,28,0.9,10.0,10.62,22,0.0,Rất kém
55,Vĩnh Long,2022-11-19,20:03,26,Mưa vừa,22,29,0.89,10.0,9.04,24,0.0,Rất kém
56,Đồng Tháp,2022-11-19,20:03,26,Mưa nhẹ,23,28,0.86,10.0,11.74,23,0.0,Kém
57,An Giang,2022-11-19,20:03,26,Mây đen u ám,22,27,0.79,10.0,16.24,22,0.0,Khá
58,Kiên Giang,2022-11-19,20:03,25,Mây đen u ám,23,27,0.79,10.0,19.26,22,0.0,Tốt
59,Cần Thơ,2022-11-19,20:03,26,Mây đen u ám,22,29,0.86,10.0,9.58,23,0.0,Kém
60,Hậu Giang,2022-11-19,20:03,26,Mây đen u ám,22,28,0.85,10.0,11.7,23,0.0,Kém
61,Sóc Trăng,2022-11-19,20:03,24,Mưa nhẹ,22,29,0.88,10.0,11.81,22,0.0,Kém
62,Bạc Liêu,2022-11-19,20:03,25,Mưa nhẹ,23,29,0.85,10.0,13.93,22,0.0,Rất kém
63,Cà Mau,2022-11-19,20:03,24,Mưa nhẹ,23,28,0.9,10.0,7.7,23,0.0,Kém
