1,Hà Nội,2022-11-19,14:22,29,Mây rải rác,22,30,0.65,10.0,11.12,22,0.0,Kém
2,Hà Giang,2022-11-19,14:22,26,Mây đen u ám,21,26,0.82,10.0,4.28,22,0.0,Khá
3,Cao Bằng,2022-11-19,14:22,23,Mây đen u ám,19,29,0.92,10.0,4.32,22,0.0,Khá
4,Bắc Kạn,2022-11-19,14:22,25,Mây đen u ám,19,28,0.89,9.04,3.1,23,0.0,Khá
5,Tuyên Quang,2022-11-19,14:22,24,Mây đen u ám,20,29,0.95,10.0,2.23,23,0.0,Khá
6,Lào Cai,2022-11-19,14:22,28,Mây cụm,22,28,0.76,10.0,5.54,23,0.0,Khá
7,Điện Biên,2022-11-19,14:22,28,Mây cụm,18,31,0.6,10.0,3.13,20,0.0,Tốt
8,Lai Châu,2022-11-19,14:22,30,Mây cụm,19,30,0.63,10.0,4.21,22,0.0,Tốt
9,Sơn La,2022-11-19,14:22,26,Mây đen u ám,17,27,0.73,10.0,1.15,21,3.04,Tốt
10,Yên Bái,2022-11-19,14:22,25,Mây đen u ám,21,29,0.87,10.0,4.82,23,0.0,Kém
11,Hoà Bình,2022-11-19,14:22,28,Mây đen u ám,21,29,0.75,10.0,7.24,23,0.0,Rất kém
12,Thái Nguyên,2022-11-19,14:22,29,Mây đen u ám,21,30,0.62,10.0,6.16,21,3.89,Khá
13,Lạng Sơn,2022-11-19,14:22,27,Mây đen u ám,18,30,0.67,6.56,6.77,21,0.0,Trung bình
14,Quảng Ninh,2022-11-19,14:22,28,Mây đen u ám,20,29,0.61,10.0,15.05,20,0.0,Kém
15,Bắc Giang,2022-11-19,14:22,29,Mây đen u ám,21,30,0.5,10.0,9.43,18,0.0,Trung bình
16,Phú Thọ,2022-11-19,14:22,29,Mây đen u ám,21,29,0.64,10.0,11.38,21,0.0,Kém
17,Vĩnh Phúc,2022-11-19,14:22,29,Mây đen u ám,22,30,0.59,10.0,11.09,20,0.0,Rất kém
