1,Hà Nội,2022-11-19,00:37,26,Mây cụm,22,31,0.83,10.0,11.12,23,0.0,Rất kém
2,Hà Giang,2022-11-19,00:37,22,Mây cụm,20,27,0.93,10.0,2.12,21,0.0,Kém
3,Cao Bằng,2022-11-19,00:37,23,Mây đen u ám,20,28,0.92,10.0,4.18,22,0.0,Kém
4,Bắc Kạn,2022-11-19,00:37,23,Mây đen u ám,20,29,0.97,10.0,3.56,23,0.0,Rất kém
5,Tuyên Quang,2022-11-19,00:37,24,Mây cụm,21,28,0.92,10.0,2.34,22,0.0,Rất kém
6,Lào Cai,2022-11-19,00:37,23,Mây cụm,22,29,0.96,10.0,0.94,22,0.0,Khá
7,Điện Biên,2022-11-19,00:37,21,Mây rải rác,19,30,0.94,10.0,3.85,20,0.0,Trung bình
8,Lai Châu,2022-11-19,00:37,21,Mây cụm,20,29,0.95,10.0,2.95,20,0.0,Tốt
9,Sơn La,2022-11-19,00:37,19,Mây thưa,18,27,0.96,10.0,3.46,19,0.0,Khá
10,Yên Bái,2022-11-19,00:37,25,Mây cụm,22,28,0.88,10.0,5.33,22,0.0,Rất kém
11,Hoà Bình,2022-11-19,00:37,24,Mây cụm,22,29,0.93,10.0,4.97,23,0.0,Trung bình
12,Thái Nguyên,2022-11-19,00:37,26,Mây đen u ám,21,30,0.88,10.0,6.8,24,0.0,Kém
13,Lạng Sơn,2022-11-19,00:37,23,Mây đen u ám,18,29,0.84,10.0,3.78,20,0.0,Trung bình
14,Quảng Ninh,2022-11-19,00:37,22,Bầu trời quang đãng,20,29,0.92,10.0,2.45,21,0.0,Trung bình
15,Bắc Giang,2022-11-19,00:37,26,Mây đen u ám,21,31,0.79,10.0,8.42,22,0.0,Kém
16,Phú Thọ,2022-11-19,00:37,24,Mây rải rác,22,30,0.9,10.0,7.24,22,0.0,Rất kém
17,Vĩnh Phúc,2022-11-19,00:37,26,Mây cụm,22,30,0.87,10.0,10.94,24,0.0,Rất kém
18,Bắc Ninh,2022-11-19,00:37,26,Mây đen u ám,22,31,0.8,10.0,10.8,22,0.0,Kém
19,Hải Dương,2022-11-19,00:37,25,Mây cụm,22,31,0.83,10.0,11.38,22,0.0,Kém
20,Hải Phòng,2022-11-19,00:37,25,Bầu trời quang đãng,22,31,0.88,10.0,7.42,23,0.0,Kém
21,Hưng Yên,2022-11-19,00:37,25,Mây cụm,22,31,0.86,10.0,8.93,22,0.0,Rất kém
22,Thái Bình,2022-11-19,00:37,25,Mây thưa,23,29,0.84,10.0,11.56,22,0.0,Kém
23,Hà Nam,2022-11-19,00:37,25,Mây cụm,23,31,0.87,10.0,7.99,23,0.0,Rất kém
24,Nam Định,2022-11-19,00:37,25,Mây thưa,23,30,0.86,10.0,9.65,23,0.0,Rất kém
25,Ninh Bình,2022-11-19,00:37,25,Mây rải rác,23,29,0.89,10.0,7.02,23,0.0,Rất kém
26,Thanh Hóa,2022-11-19,00:37,24,Mây rải rác,23,28,0.91,10.0,4.68,23,0.0,Kém
27,Nghệ An,2022-11-19,00:37,24,Mây rải rác,23,28,0.9,10.0,4.86,23,0.0,Trung bình
28,Hà Tĩnh,2022-11-19,00:37,23,Mây cụm,23,28,0.92,10.0,3.2,22,0.0,Kém
29,Quảng Bình,2022-11-19,00:37,25,Mây rải rác,24,28,0.89,10.0,9.11,23,0.0,Tốt
30,Quảng Trị,2022-11-19,00:37,23,Mây cụm,22,30,0.95,10.0,1.62,22,0.0,Khá
31,Thừa Thiên Huế,2022-11-19,00:37,26,Mây rải rác,22,29,0.89,10.0,5.54,24,0.0,Khá
32,Đà Nẵng,2022-11-19,00:37,27,Mây rải rác,24,27,0.78,10.0,3.71,23,0.0,Tốt
33,Quảng Nam,2022-11-19,00:37,25,Mây đen u ám,23,28,0.87,10.0,2.02,22,0.0,Khá
34,Quảng Ngãi,2022-11-19,00:37,24,Mây đen u ám,22,28,0.89,10.0,6.98,22,0.0,Khá
35,Bình Định,2022-11-19,00:37,25,Mây đen u ám,24,27,0.88,10.0,19.37,23,0.0,Tốt
36,Phú Yên,2022-11-19,00:37,24,Mây đen u ám,24,26,0.91,10.0,10.19,23,0.0,Tốt
37,Khánh Hòa,2022-11-19,00:37,28,Mây đen u ám,23,27,0.91,10.0,11.34,25,0.0,Khá
38,Ninh Thuận,2022-11-19,00:37,25,Mây đen u ám,22,26,0.84,10.0,7.7,22,0.0,Tốt
39,Bình Thuận,2022-11-19,00:37,24,Mưa nhẹ,23,26,0.9,10.0,10.15,23,0.0,Khá
40,Kon Tum,2022-11-19,00:37,20,Mây đen u ám,19,30,0.94,10.0,4.21,19,0.0,Tốt
41,Gia Lai,2022-11-19,00:37,20,Mây đen u ám,18,28,0.98,10.0,4.64,19,0.0,Tốt
42,Đắk Lắk,2022-11-19,00:37,21,Mây đen u ám,19,23,0.92,10.0,9.61,19,0.0,Tốt
43,Đắk Nông,2022-11-19,00:37,21,Mây đen u ám,19,23,0.92,10.0,9.61,19,0.0,Tốt
44,Lâm Đồng,2022-11-19,00:37,19,Mây đen u ám,18,23,0.94,10.0,6.3,18,0.0,Khá
45,Bình Phước,2022-11-19,00:37,23,Mây đen u ám,21,29,0.96,10.0,6.19,23,0.0,Trung bình
46,Tây Ninh,2022-11-19,00:37,25,Mưa nhẹ,22,29,0.9,10.0,6.05,23,0.0,Kém
47,Bình Dương,2022-11-19,00:37,25,Mưa nhẹ,22,29,0.9,10.0,4.82,23,0.0,Rất kém
48,Đồng Nai,2022-11-19,00:37,25,Mưa nhẹ,22,29,0.89,10.0,2.09,23,0.0,Rất kém
49,Bà Rịa - Vũng Tàu,2022-11-19,00:37,24,Mưa vừa,21,29,0.9,10.0,7.02,22,0.0,Kém
50,Hồ Chí Minh,2022-11-19,00:37,25,Mưa vừa,22,29,1.0,8.0,1.84,25,0.0,Rất kém
51,Long An,2022-11-19,00:37,25,Mưa nhẹ,22,29,0.89,10.0,8.39,23,0.0,Rất kém
52,Tiền Giang,2022-11-19,00:37,25,Mưa nhẹ,22,28,0.84,10.0,8.24,22,0.0,Rất kém
53,Bến Tre,2022-11-19,00:37,26,Mây đen u ám,22,28,0.75,10.0,13.86,22,0.0,Kém
54,Trà Vinh,2022-11-19,00:37,26,Mây đen u ám,22,28,0.79,10.0,15.52,22,0.0,Kém
55,Vĩnh Long,2022-11-19,00:37,24,Mây đen u ám,22,29,0.87,10.0,6.12,22,0.0,Rất kém
56,Đồng Tháp,2022-11-19,00:37,24,Mây đen u ám,22,29,0.84,10.0,7.81,21,0.0,Rất kém
57,An Giang,2022-11-19,00:37,24,Mây đen u ám,22,29,0.84,10.0,7.13,21,0.0,Rất kém
58,Kiên Giang,2022-11-19,00:37,25,Mây đen u ám,22,28,0.89,6.31,9.54,23,0.0,Kém
59,Cần Thơ,2022-11-19,00:37,24,Mây đen u ám,22,27,0.91,10.0,8.17,22,0.0,Rất kém
60,Hậu Giang,2022-11-19,00:37,24,Mây đen u ám,22,27,0.92,10.0,8.64,23,0.0,Rất kém
61,Sóc Trăng,2022-11-19,00:37,26,Mây đen u ám,22,26,0.83,10.0,15.3,23,0.0,Rất kém
62,Bạc Liêu,2022-11-19,00:37,26,Mây đen u ám,22,26,0.85,10.0,19.84,23,0.0,Kém
63,Cà Mau,2022-11-19,00:37,24,Mây đen u ám,22,25,0.94,10.0,7.02,23,0.0,Rất kém
