1,Hà Nội,2022-11-19,08:03,26,Mây cụm,22,30,0.88,5.0,7.42,23,0.93,Rất kém
2,Hà Giang,2022-11-19,08:03,22,Mây đen u ám,20,27,0.98,10.0,2.52,22,0.43,Kém
3,Cao Bằng,2022-11-19,08:03,23,Mây đen u ám,19,28,0.91,10.0,4.25,22,0.2,Kém
4,Bắc Kạn,2022-11-19,08:03,23,Mây đen u ám,20,28,0.96,10.0,0.36,22,0.0,Khá
5,Tuyên Quang,2022-11-19,08:03,23,Mây đen u ám,20,28,0.97,10.0,1.91,22,0.0,Rất kém
6,Lào Cai,2022-11-19,08:03,24,Mây đen u ám,22,28,0.98,8.79,1.26,23,0.0,Tốt
7,Điện Biên,2022-11-19,08:03,21,Mây đen u ám,18,29,0.95,10.0,1.22,21,0.0,Tốt
8,Lai Châu,2022-11-19,08:03,23,Mây cụm,19,29,0.92,10.0,0.9,21,0.0,Tốt
9,Sơn La,2022-11-19,08:03,21,Mây đen u ám,17,26,0.96,10.0,2.27,20,0.43,Khá
10,Yên Bái,2022-11-19,08:03,24,Mây đen u ám,21,28,0.93,10.0,3.42,23,0.08,Rất kém
11,Hoà Bình,2022-11-19,08:03,25,Mây cụm,21,28,0.89,10.0,3.64,23,0.0,Kém
12,Thái Nguyên,2022-11-19,08:03,25,Mây đen u ám,20,30,0.83,10.0,2.38,23,0.63,Kém
13,Lạng Sơn,2022-11-19,08:03,23,Mây đen u ám,18,30,0.81,10.0,3.6,20,0.0,Khá
14,Quảng Ninh,2022-11-19,08:03,25,Mây thưa,20,29,0.77,10.0,8.57,21,0.93,Kém
15,Bắc Giang,2022-11-19,08:03,26,Mây đen u ám,21,30,0.76,10.0,2.99,20,0.17,Rất kém
16,Phú Thọ,2022-11-19,08:03,24,Mây đen u ám,21,29,0.88,10.0,5.0,22,0.0,Rất kém
17,Vĩnh Phúc,2022-11-19,08:03,26,Mây đen u ám,22,30,0.83,10.0,7.78,23,0.93,Rất kém
18,Bắc Ninh,2022-11-19,08:03,26,Mây cụm,22,30,0.74,10.0,8.42,21,0.95,Rất kém
19,Hải Dương,2022-11-19,08:03,26,Mây cụm,22,30,0.75,10.0,15.8,21,0.0,Rất kém
20,Hải Phòng,2022-11-19,08:03,26,Mây cụm,22,30,0.83,10.0,7.42,23,0.2,Kém
21,Hưng Yên,2022-11-19,08:03,26,Mây cụm,22,30,0.87,10.0,7.78,22,0.12,Rất kém
22,Thái Bình,2022-11-19,08:03,27,Mây rải rác,23,29,0.75,10.0,21.53,22,0.0,Kém
23,Hà Nam,2022-11-19,08:03,26,Mây cụm,22,30,0.8,10.0,11.02,22,0.73,Rất kém
