1, Hà Giang, 2022-11-19, 20:03, 21, Mây cụm, 21, 26, 0.98, 10.0, 0.19, 21, 0.0, Khá
2, Cao Bằng, 2022-11-19, 20:03, 21, Nhiều mây, 19, 28, 0.94, 10.0, 1.2, 20, 0.0, Khá
3, Bắc Kạn, 2022-11-19, 20:03, 22, Nhiều mây, 19, 29, 0.98, 10.0, 1.32, 22, 0.0, Khá
4, Tuyên Quang, 2022-11-19, 20:03, 22, Mây cụm, 20, 29, 0.97, 10.0, 1.0, 21, 0.0, Khá
5, Thái Nguyên, 2022-11-19, 20:03, 27, Nhiều mây, 21, 30, 0.83, 10.0, 1.0, 24, 0.0, Trung bình
6, Lạng Sơn, 2022-11-19, 20:03, 21, Nhiều mây, 19, 29, 0.93, 10.0, 2.03, 20, 0.0, Kém
7, Quảng Ninh, 2022-11-19, 20:03, 23, Nhiều mây, 21, 29, 0.82, 10.0, 0.61, 19, 0.0, Kém
8, Bắc Giang, 2022-11-19, 20:03, 27, Nhiều mây, 22, 31, 0.68, 10.0, 1.74, 21, 0.0, Kém
9, Phú Thọ, 2022-11-19, 20:03, 25, Nhiều mây, 21, 30, 0.82, 10.0, 1.29, 22, 0.0, Khá
10, Lào Cai, 2022-11-19, 20:03, 23, Mây cụm, 22, 28, 0.98, 10.0, 0.65, 22, 0.0, Tốt
11, Điện Biên, 2022-11-19, 20:03, 21, Nhiều mây, 18, 31, 0.96, 10.0, 0.98, 20, 0.0, Tốt
12, Lai Châu, 2022-11-19, 20:03, 22, Bầu trời quang đãng, 19, 30, 0.96, 10.0, 1.12, 21, 0.0, Tốt
13, Sơn La, 2022-11-19, 20:03, 20, Nhiều mây, 17, 28, 0.96, 10.0, 1.53, 20, 0.0, Tốt
14, Yên Bái, 2022-11-19, 20:03, 23, Nhiều mây, 21, 29, 0.91, 10.0, 0.22, 22, 0.0, Khá
15, Hoà Bình, 2022-11-19, 20:03, 24, Nhiều mây, 21, 29, 0.89, 10.0, 1.89, 22, 0.0, Rất kém
16, Hà Nội, 2022-11-19, 20:03, 27, Mây cụm, 23, 30, 0.74, 10.0, 3.6, 22, 0.0, Kém
17, Vĩnh Phúc, 2022-11-19, 20:03, 27, Nhiều mây, 22, 30, 0.74, 10.0, 2.76, 22, 0.0, Trung bình
18, Bắc Ninh, 2022-11-19, 20:03, 27, Nhiều mây, 22, 31, 0.66, 10.0, 3.06, 20, 0.0, Kém
19, Hải Dương, 2022-11-19, 20:03, 26, Nhiều mây, 22, 31, 0.68, 10.0, 2.7, 20, 0.0, Kém
20, Hải Phòng, 2022-11-19, 20:03, 26, Bầu trời quang đãng, 22, 30, 0.73, 10.0, 3.09, 21, 0.0, Kém
21, Hưng Yên, 2022-11-19, 20:03, 25, Nhiều mây, 23, 30, 0.76, 10.0, 1.67, 20, 0.0, Kém
22, Thái Bình, 2022-11-19, 20:03, 25, Nhiều mây, 24, 29, 0.77, 10.0, 2.14, 21, 0.0, Rất kém
23, Hà Nam, 2022-11-19, 20:03, 25, Nhiều mây, 23, 30, 0.78, 10.0, 1.59, 21, 0.0, Kém
24, Nam Định, 2022-11-19, 20:03, 25, Nhiều mây, 23, 30, 0.78, 10.0, 1.54, 21, 0.0, Kém
25, Ninh Bình, 2022-11-19, 20:03, 25, Nhiều mây, 23, 30, 0.8, 10.0, 1.17, 21, 0.0, Kém
26, Thanh Hóa, 2022-11-19, 20:03, 24, Nhiều mây, 22, 29, 0.85, 10.0, 1.18, 22, 0.0, Kém
27, Nghệ An, 2022-11-19, 20:03, 25, Nhiều mây, 22, 28, 0.86, 10.0, 2.16, 22, 0.0, Kém
28, Hà Tĩnh, 2022-11-19, 20:03, 24, Nhiều mây, 23, 27, 0.9, 10.0, 2.18, 22, 0.0, Khá
29, Quảng Bình, 2022-11-19, 20:03, 23, Nhiều mây, 23, 27, 0.96, 10.0, 1.43, 22, 0.0, Kém
30, Quảng Trị, 2022-11-19, 20:03, 24, Nhiều mây, 24, 27, 0.89, 10.0, 2.24, 22, 0.0, Khá
31, Thừa Thiên Huế, 2022-11-19, 20:03, 27, Mây cụm, 23, 26, 0.89, 10.0, 5.14, 25, 0.0, Khá
32, Đà Nẵng, 2022-11-19, 20:03, 27, Mây rải rác, 24, 27, 0.83, 10.0, 2.57, 24, 0.0, Trung bình
33, Quảng Nam, 2022-11-19, 20:03, 24, Nhiều mây, 23, 24, 0.92, 10.0, 1.58, 22, 0.0, Khá
34, Quảng Ngãi, 2022-11-19, 20:03, 24, Nhiều mây, 23, 25, 0.91, 10.0, 2.24, 22, 0.0, Khá
35, Bình Định, 2022-11-19, 20:03, 24, Nhiều mây, 23, 27, 0.89, 6.93, 5.19, 22, 0.0, Tốt
36, Phú Yên, 2022-11-19, 20:03, 21, Nhiều mây, 21, 26, 0.97, 8.15, 2.65, 21, 0.0, Tốt
37, Khánh Hòa, 2022-11-19, 20:03, 25, Mưa vừa, 22, 28, 0.96, 5.41, 3.6, 24, 0.0, Tốt
38, Ninh Thuận, 2022-11-19, 20:03, 23, Mưa vừa, 22, 28, 0.96, 9.37, 4.98, 22, 0.0, Tốt
39, Bình Thuận, 2022-11-19, 20:03, 22, Mưa cường độ nặng, 21, 26, 0.96, 10.0, 1.36, 21, 0.0, Tốt
40, Kon Tum, 2022-11-19, 20:03, 21, Nhiều mây, 19, 25, 0.88, 10.0, 1.55, 19, 0.0, Tốt
41, Gia Lai, 2022-11-19, 20:03, 20, Nhiều mây, 20, 26, 0.97, 10.0, 1.48, 20, 0.0, Tốt
42, Đắk Lắk, 2022-11-19, 20:03, 20, Mưa vừa, 19, 26, 0.96, 10.0, 2.66, 19, 0.0, Tốt
43, Đắk Nông, 2022-11-19, 20:03, 20, Mưa vừa, 19, 26, 0.96, 10.0, 2.66, 19, 0.0, Tốt
44, Lâm Đồng, 2022-11-19, 20:03, 19, Mưa cường độ nặng, 17, 23, 0.97, 10.0, 3.48, 18, 0.0, Tốt
45, Bình Phước, 2022-11-19, 20:03, 22, Mưa vừa, 21, 30, 0.95, 10.0, 3.42, 21, 0.0, Tốt
46, Tây Ninh, 2022-11-19, 20:03, 24, Mưa cường độ nặng, 22, 28, 0.81, 10.0, 5.02, 21, 0.0, Tốt
47, Bình Dương, 2022-11-19, 20:03, 26, Mưa vừa, 22, 29, 0.94, 10.0, 2.06, 25, 0.0, Tốt
48, Đồng Nai, 2022-11-19, 20:03, 26, Mưa cường độ nặng, 22, 29, 0.93, 10.0, 2.97, 25, 0.0, Khá
49, Bà Rịa - Vũng Tàu, 2022-11-19, 20:03, 22, Mưa vừa, 22, 29, 0.95, 10.0, 1.41, 21, 0.0, Khá
50, Hồ Chí Minh, 2022-11-19, 20:03, 26, Mưa cường độ nặng, 22, 28, 0.94, 10.0, 2.06, 25, 0.0, Kém
51, Long An, 2022-11-19, 20:03, 24, Mưa vừa, 22, 27, 0.87, 10.0, 3.62, 22, 0.0, Khá
52, Tiền Giang, 2022-11-19, 20:03, 24, Mưa cường độ nặng, 22, 28, 0.9, 10.0, 2.69, 22, 0.0, Kém
53, Bến Tre, 2022-11-19, 20:03, 23, Mưa vừa, 22, 29, 0.91, 10.0, 2.34, 22, 0.0, Kém
54, Trà Vinh, 2022-11-19, 20:03, 23, Mưa nhẹ, 22, 29, 0.91, 10.0, 2.64, 22, 0.0, Rất kém
55, Vĩnh Long, 2022-11-19, 20:03, 26, Mưa vừa, 22, 29, 0.88, 10.0, 2.47, 24, 0.0, Kém
56, Đồng Tháp, 2022-11-19, 20:03, 26, Mưa nhẹ, 22, 27, 0.82, 10.0, 3.9, 23, 0.0, Khá
57, An Giang, 2022-11-19, 20:03, 26, Nhiều mây, 22, 27, 0.79, 10.0, 4.49, 22, 0.0, Khá
58, Kiên Giang, 2022-11-19, 20:03, 26, Nhiều mây, 23, 26, 0.79, 10.0, 5.6, 22, 0.0, Tốt
59, Cần Thơ, 2022-11-19, 20:03, 26, Mưa nhẹ, 22, 30, 0.78, 10.0, 1.03, 23, 0.0, Kém
60, Hậu Giang, 2022-11-19, 20:03, 26, Nhiều mây, 22, 28, 0.85, 10.0, 3.28, 23, 0.0, Kém
61, Sóc Trăng, 2022-11-19, 20:03, 24, Nhiều mây, 22, 29, 0.88, 10.0, 3.28, 22, 0.0, Kém
62, Bạc Liêu, 2022-11-19, 20:03, 25, Mưa nhẹ, 23, 29, 0.85, 10.0, 3.85, 22, 0.0, Rất kém
63, Cà Mau, 2022-11-19, 20:03, 24, Mưa nhẹ, 23, 28, 0.9, 10.0, 2.18, 23, 0.0, Kém
