1, Hà Giang, 2022-11-19, 01:04, 22, Mây cụm, 20, 27, 0.92, 10.0, 0.51, 22, 0.0, Kém
2, Cao Bằng, 2022-11-19, 01:04, 23, Nhiều mây, 20, 28, 0.93, 10.0, 1.25, 22, 0.0, Kém
3, Bắc Kạn, 2022-11-19, 01:04, 23, Nhiều mây, 20, 28, 0.97, 10.0, 0.94, 23, 0.0, Rất kém
4, Tuyên Quang, 2022-11-19, 01:04, 24, Mây cụm, 21, 28, 0.93, 10.0, 0.68, 22, 0.0, Rất kém
5, Thái Nguyên, 2022-11-19, 01:04, 26, Nhiều mây, 20, 30, 0.89, 10.0, 1.61, 24, 0.0, Kém
6, Lạng Sơn, 2022-11-19, 01:04, 23, Nhiều mây, 18, 29, 0.84, 10.0, 1.16, 20, 0.0, Trung bình
7, Quảng Ninh, 2022-11-19, 01:04, 22, Bầu trời quang đãng, 20, 29, 0.92, 10.0, 0.75, 21, 0.0, Trung bình
8, Bắc Giang, 2022-11-19, 01:04, 26, Nhiều mây, 21, 31, 0.79, 10.0, 2.17, 22, 0.0, Rất kém
9, Phú Thọ, 2022-11-19, 01:04, 24, Mây cụm, 22, 30, 0.91, 10.0, 1.7, 22, 0.0, Rất kém
10, Lào Cai, 2022-11-19, 01:04, 23, Mây cụm, 22, 29, 0.97, 10.0, 0.29, 22, 0.0, Khá
11, Điện Biên, 2022-11-19, 01:04, 20, Mây rải rác, 19, 30, 0.99, 10.0, 0.72, 20, 0.0, Khá
12, Lai Châu, 2022-11-19, 01:04, 21, Mây cụm, 20, 30, 0.96, 10.0, 0.8, 21, 0.0, Tốt
13, Sơn La, 2022-11-19, 01:04, 19, Mây thưa, 18, 27, 0.97, 10.0, 0.95, 19, 0.0, Khá
14, Yên Bái, 2022-11-19, 01:04, 24, Mây cụm, 22, 28, 0.91, 10.0, 1.42, 23, 0.0, Rất kém
15, Hoà Bình, 2022-11-19, 01:04, 24, Mây cụm, 22, 29, 0.93, 10.0, 1.38, 23, 0.0, Trung bình
16, Hà Nội, 2022-11-19, 01:04, 26, Nhiều mây, 22, 31, 0.83, 10.0, 3.6, 23, 0.0, Rất kém
17, Vĩnh Phúc, 2022-11-19, 01:04, 26, Mây cụm, 22, 30, 0.87, 10.0, 2.84, 24, 0.0, Rất kém
18, Bắc Ninh, 2022-11-19, 01:04, 26, Nhiều mây, 22, 31, 0.8, 10.0, 2.94, 22, 0.0, Kém
19, Hải Dương, 2022-11-19, 01:04, 25, Mây cụm, 22, 31, 0.83, 10.0, 2.92, 22, 0.0, Kém
20, Hải Phòng, 2022-11-19, 01:04, 25, Bầu trời quang đãng, 22, 31, 0.88, 10.0, 2.06, 23, 0.0, Kém
21, Hưng Yên, 2022-11-19, 01:04, 25, Mây cụm, 22, 31, 0.87, 10.0, 2.17, 22, 0.0, Rất kém
22, Thái Bình, 2022-11-19, 01:04, 25, Mây thưa, 23, 29, 0.84, 10.0, 3.12, 22, 0.0, Rất kém
23, Hà Nam, 2022-11-19, 01:04, 25, Mây cụm, 23, 31, 0.89, 10.0, 1.96, 23, 0.0, Rất kém
24, Nam Định, 2022-11-19, 01:04, 25, Mây thưa, 23, 30, 0.87, 10.0, 2.5, 23, 0.0, Rất kém
25, Ninh Bình, 2022-11-19, 01:04, 25, Mây cụm, 23, 29, 0.89, 10.0, 1.94, 23, 0.0, Rất kém
26, Thanh Hóa, 2022-11-19, 01:04, 24, Mây rải rác, 23, 28, 0.92, 10.0, 0.95, 23, 0.0, Kém
27, Nghệ An, 2022-11-19, 01:04, 24, Mây cụm, 23, 28, 0.9, 10.0, 1.45, 22, 0.0, Trung bình
28, Hà Tĩnh, 2022-11-19, 01:04, 24, Mây cụm, 23, 28, 0.92, 10.0, 0.93, 22, 0.0, Kém
29, Quảng Bình, 2022-11-19, 01:04, 24, Mây cụm, 22, 29, 0.96, 10.0, 0.95, 23, 0.0, Tốt
30, Quảng Trị, 2022-11-19, 01:04, 23, Nhiều mây, 22, 29, 0.93, 10.0, 1.42, 22, 0.0, Tốt
31, Thừa Thiên Huế, 2022-11-19, 01:04, 25, Mây rải rác, 22, 29, 0.94, 10.0, 1.03, 24, 0.0, Khá
32, Đà Nẵng, 2022-11-19, 01:04, 26, Mây rải rác, 24, 28, 0.89, 8.0, 0.51, 24, 0.0, Khá
33, Quảng Nam, 2022-11-19, 01:04, 25, Nhiều mây, 23, 28, 0.86, 10.0, 0.66, 22, 0.0, Khá
34, Quảng Ngãi, 2022-11-19, 01:04, 24, Nhiều mây, 22, 28, 0.87, 10.0, 2.4, 22, 0.0, Tốt
35, Bình Định, 2022-11-19, 01:04, 25, Nhiều mây, 24, 27, 0.88, 10.0, 4.97, 23, 0.0, Tốt
