1, Hà Giang, 2022-11-19, 00:37, 22, Mây cụm, 20, 27, 0.93, 10.0, 0.59, 21, 0.0, Kém
2, Cao Bằng, 2022-11-19, 00:37, 23, Nhiều mây, 20, 28, 0.92, 10.0, 1.16, 22, 0.0, Kém
3, Bắc Kạn, 2022-11-19, 00:37, 23, Nhiều mây, 20, 29, 0.97, 10.0, 0.94, 23, 0.0, Rất kém
4, Tuyên Quang, 2022-11-19, 00:37, 24, Mây cụm, 21, 28, 0.93, 10.0, 0.68, 22, 0.0, Rất kém
5, Thái Nguyên, 2022-11-19, 00:37, 26, Nhiều mây, 21, 30, 0.89, 10.0, 1.51, 24, 0.0, Kém
6, Lạng Sơn, 2022-11-19, 00:37, 23, Nhiều mây, 18, 29, 0.84, 10.0, 1.16, 20, 0.0, Trung bình
7, Quảng Ninh, 2022-11-19, 00:37, 22, Bầu trời quang đãng, 20, 29, 0.92, 10.0, 0.68, 21, 0.0, Trung bình
8, Bắc Giang, 2022-11-19, 00:37, 26, Nhiều mây, 21, 31, 0.79, 10.0, 2.21, 22, 0.0, Rất kém
9, Phú Thọ, 2022-11-19, 00:37, 24, Mây rải rác, 22, 30, 0.91, 10.0, 1.6, 22, 0.0, Rất kém
10, Lào Cai, 2022-11-19, 00:37, 23, Mây cụm, 22, 29, 0.96, 10.0, 0.26, 22, 0.0, Khá
11, Điện Biên, 2022-11-19, 00:37, 21, Mây rải rác, 19, 30, 0.94, 10.0, 1.07, 20, 0.0, Khá
12, Lai Châu, 2022-11-19, 00:37, 21, Mây cụm, 20, 29, 0.96, 10.0, 0.8, 20, 0.0, Tốt
13, Sơn La, 2022-11-19, 00:37, 19, Mây thưa, 18, 27, 0.96, 10.0, 0.96, 19, 0.0, Khá
14, Yên Bái, 2022-11-19, 00:37, 24, Mây cụm, 22, 28, 0.91, 10.0, 1.42, 23, 0.0, Rất kém
15, Hoà Bình, 2022-11-19, 00:37, 24, Mây cụm, 22, 29, 0.93, 10.0, 1.38, 23, 0.0, Trung bình
16, Hà Nội, 2022-11-19, 00:37, 26, Mây cụm, 22, 31, 0.83, 10.0, 4.12, 23, 0.0, Rất kém
17, Vĩnh Phúc, 2022-11-19, 00:37, 26, Mây cụm, 22, 30, 0.87, 10.0, 3.04, 24, 0.0, Rất kém
18, Bắc Ninh, 2022-11-19, 00:37, 26, Nhiều mây, 22, 31, 0.8, 10.0, 3.0, 22, 0.0, Kém
