1, Hà Giang, 2022-11-19, 21:12, 21, Mây cụm, 21, 26, 0.98, 10.0, 0.31, 21, 0.0, Khá
2, Cao Bằng, 2022-11-19, 21:12, 21, Nhiều mây, 19, 28, 0.94, 10.0, 0.95, 20, 0.0, Khá
3, Bắc Kạn, 2022-11-19, 21:12, 22, Nhiều mây, 19, 29, 0.98, 10.0, 1.11, 22, 0.0, Khá
4, Tuyên Quang, 2022-11-19, 21:12, 22, Nhiều mây, 20, 29, 0.97, 10.0, 0.82, 22, 0.0, Khá
5, Thái Nguyên, 2022-11-19, 21:12, 26, Nhiều mây, 21, 30, 0.85, 10.0, 0.7, 23, 0.0, Trung bình
6, Lạng Sơn, 2022-11-19, 21:12, 21, Nhiều mây, 19, 29, 0.94, 10.0, 1.86, 20, 0.0, Kém
7, Quảng Ninh, 2022-11-19, 21:12, 22, Nhiều mây, 21, 29, 0.82, 10.0, 0.8, 19, 0.0, Kém
8, Bắc Giang, 2022-11-19, 21:12, 26, Nhiều mây, 22, 31, 0.67, 10.0, 0.96, 19, 0.0, Kém
9, Phú Thọ, 2022-11-19, 21:12, 24, Nhiều mây, 21, 30, 0.83, 10.0, 2.28, 21, 0.0, Khá
10, Lào Cai, 2022-11-19, 21:12, 22, Mây cụm, 22, 28, 0.99, 10.0, 0.54, 22, 0.0, Tốt
11, Điện Biên, 2022-11-19, 21:12, 21, Nhiều mây, 18, 31, 0.97, 10.0, 1.16, 20, 0.0, Tốt
12, Lai Châu, 2022-11-19, 21:12, 22, Mây thưa, 19, 30, 0.97, 10.0, 1.11, 21, 0.0, Tốt
13, Sơn La, 2022-11-19, 21:12, 20, Nhiều mây, 17, 28, 0.97, 10.0, 1.51, 20, 0.0, Khá
14, Yên Bái, 2022-11-19, 21:12, 24, Nhiều mây, 21, 29, 0.9, 10.0, 0.28, 22, 0.0, Khá
15, Hoà Bình, 2022-11-19, 21:12, 24, Nhiều mây, 21, 29, 0.89, 10.0, 1.64, 22, 0.0, Kém
16, Hà Nội, 2022-11-19, 21:12, 26, Mây cụm, 23, 30, 0.78, 10.0, 2.57, 22, 0.0, Kém
17, Vĩnh Phúc, 2022-11-19, 21:12, 26, Nhiều mây, 22, 30, 0.77, 10.0, 2.34, 22, 0.0, Trung bình
18, Bắc Ninh, 2022-11-19, 21:12, 26, Nhiều mây, 22, 31, 0.65, 10.0, 2.06, 19, 0.0, Kém
19, Hải Dương, 2022-11-19, 21:12, 25, Nhiều mây, 22, 31, 0.68, 10.0, 1.67, 19, 0.0, Kém
20, Hải Phòng, 2022-11-19, 21:12, 25, Bầu trời quang đãng, 22, 30, 0.83, 10.0, 2.57, 22, 0.0, Kém
21, Hưng Yên, 2022-11-19, 21:12, 25, Nhiều mây, 23, 30, 0.78, 10.0, 0.68, 21, 0.0, Kém
22, Thái Bình, 2022-11-19, 21:12, 25, Nhiều mây, 24, 29, 0.78, 10.0, 1.65, 21, 0.0, Rất kém
23, Hà Nam, 2022-11-19, 21:12, 25, Nhiều mây, 23, 30, 0.79, 10.0, 0.84, 21, 0.0, Kém
24, Nam Định, 2022-11-19, 21:12, 25, Nhiều mây, 23, 30, 0.79, 10.0, 0.7, 21, 0.0, Rất kém
25, Ninh Bình, 2022-11-19, 21:12, 25, Nhiều mây, 23, 30, 0.81, 10.0, 0.14, 21, 0.0, Kém
26, Thanh Hóa, 2022-11-19, 21:12, 24, Nhiều mây, 22, 29, 0.86, 10.0, 0.71, 22, 0.0, Kém
27, Nghệ An, 2022-11-19, 21:12, 24, Nhiều mây, 22, 28, 0.87, 10.0, 2.09, 22, 0.0, Kém
28, Hà Tĩnh, 2022-11-19, 21:12, 24, Nhiều mây, 23, 27, 0.9, 10.0, 2.07, 22, 0.0, Khá
29, Quảng Bình, 2022-11-19, 21:12, 23, Nhiều mây, 23, 27, 0.96, 10.0, 1.21, 22, 0.0, Khá
