1, Hà Giang, 2022-11-19, 09:03, 22, Nhiều mây, 20, 27, 0.98, 10.0, 0.84, 22, 0.0, Kém
2, Cao Bằng, 2022-11-19, 09:03, 24, Nhiều mây, 19, 28, 0.9, 10.0, 1.13, 22, 0.54, Khá
3, Bắc Kạn, 2022-11-19, 09:03, 24, Nhiều mây, 20, 28, 0.93, 10.0, 0.07, 22, 0.26, Khá
4, Tuyên Quang, 2022-11-19, 09:03, 23, Nhiều mây, 20, 28, 0.96, 10.0, 0.53, 23, 0.0, Kém
5, Thái Nguyên, 2022-11-19, 09:03, 26, Mây cụm, 20, 30, 0.73, 10.0, 1.3, 21, 1.73, Kém
6, Lạng Sơn, 2022-11-19, 09:03, 24, Nhiều mây, 18, 30, 0.77, 10.0, 1.2, 20, 2.01, Khá
7, Quảng Ninh, 2022-11-19, 09:03, 27, Bầu trời quang đãng, 20, 29, 0.66, 10.0, 2.84, 20, 0.0, Kém
8, Bắc Giang, 2022-11-19, 09:03, 26, Nhiều mây, 21, 30, 0.71, 10.0, 1.21, 20, 0.0, Kém
9, Phú Thọ, 2022-11-19, 09:03, 25, Nhiều mây, 21, 29, 0.83, 10.0, 2.22, 22, 0.68, Rất kém
10, Lào Cai, 2022-11-19, 09:03, 24, Nhiều mây, 22, 28, 0.93, 10.0, 0.56, 23, 0.0, Tốt
11, Điện Biên, 2022-11-19, 09:03, 22, Nhiều mây, 18, 29, 0.91, 10.0, 0.72, 21, 0.0, Tốt
12, Lai Châu, 2022-11-19, 09:03, 25, Mây cụm, 19, 29, 0.85, 10.0, 0.2, 22, 1.67, Tốt
13, Sơn La, 2022-11-19, 09:03, 22, Nhiều mây, 17, 26, 0.91, 10.0, 0.89, 21, 1.28, Khá
14, Yên Bái, 2022-11-19, 09:03, 24, Nhiều mây, 21, 28, 0.92, 8.88, 1.01, 23, 0.22, Rất kém
15, Hoà Bình, 2022-11-19, 09:03, 26, Mây cụm, 21, 28, 0.84, 10.0, 1.46, 23, 2.11, Kém
16, Hà Nội, 2022-11-19, 09:03, 26, Mây cụm, 22, 30, 0.83, 8.0, 3.09, 23, 2.54, Rất kém
17, Vĩnh Phúc, 2022-11-19, 09:03, 26, Nhiều mây, 22, 30, 0.79, 10.0, 2.76, 22, 0.0, Rất kém
18, Bắc Ninh, 2022-11-19, 09:03, 26, Nhiều mây, 22, 30, 0.71, 10.0, 2.43, 20, 0.0, Rất kém
19, Hải Dương, 2022-11-19, 09:03, 26, Mây cụm, 22, 30, 0.66, 10.0, 4.32, 19, 0.0, Kém
20, Hải Phòng, 2022-11-19, 09:03, 27, Mây thưa, 22, 30, 0.74, 10.0, 4.12, 23, 0.0, Kém
21, Hưng Yên, 2022-11-19, 09:03, 28, Mây cụm, 22, 30, 0.68, 10.0, 4.04, 21, 0.0, Rất kém
22, Thái Bình, 2022-11-19, 09:03, 28, Mây rải rác, 23, 29, 0.68, 10.0, 5.9, 21, 0.0, Kém
23, Hà Nam, 2022-11-19, 09:03, 27, Mây cụm, 22, 30, 0.71, 10.0, 3.59, 22, 0.0, Rất kém
24, Nam Định, 2022-11-19, 09:03, 28, Mây rải rác, 23, 30, 0.68, 10.0, 4.99, 21, 2.42, Rất kém
25, Ninh Bình, 2022-11-19, 09:03, 27, Mây rải rác, 23, 29, 0.71, 10.0, 4.06, 22, 0.0, Rất kém
26, Thanh Hóa, 2022-11-19, 09:03, 27, Nhiều mây, 22, 28, 0.76, 10.0, 3.0, 22, 0.0, Rất kém
27, Nghệ An, 2022-11-19, 09:03, 26, Nhiều mây, 23, 27, 0.78, 10.0, 1.57, 22, 2.32, Kém
28, Hà Tĩnh, 2022-11-19, 09:03, 26, Nhiều mây, 23, 28, 0.79, 10.0, 1.82, 22, 0.0, Kém
29, Quảng Bình, 2022-11-19, 09:03, 26, Nhiều mây, 22, 27, 0.83, 10.0, 1.5, 23, 0.0, Tốt
30, Quảng Trị, 2022-11-19, 09:03, 27, Nhiều mây, 23, 29, 0.74, 10.0, 1.53, 22, 0.0, Tốt
31, Thừa Thiên Huế, 2022-11-19, 09:03, 26, Mây cụm, 23, 28, 0.89, 8.0, 1.03, 24, 0.0, Khá
32, Đà Nẵng, 2022-11-19, 09:03, 27, Mây cụm, 24, 27, 0.83, 10.0, 2.57, 24, 2.92, Khá
33, Quảng Nam, 2022-11-19, 09:03, 26, Nhiều mây, 23, 27, 0.79, 10.0, 2.16, 22, 2.46, Khá
